Station,Type,Name,County,State,Latitude,Longitude,Elevation,Supported By,First Ob,Most Recent Ob,Temp,Dew Point,Wet Bulb,SLP,Stn. Pres.,Vis,Wx Type,Obscur,Wind Spd,Wind Dir,Wind Gusts,RH,Precip,Snow,ET,Altimeter,Soil Temp,Soil Moist.,Soil Salinity,Solar Rad.,PAR,Cloud Cover,Fuel Temp,Fuel Moist.
FRFN7,IOOS,"USACE-CHL Field Research Facility, Duck, NC",Dare County,NC,36.19,-75.739,-11.4,IOOS Partners,9/3/2014,9/11/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DR-24,CoCoRaHS,Duck 1.1 SSE,Dare County,NC,36.154243,-75.74781,44,,8/17/2013,11/13/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DR-25,CoCoRaHS,Duck 0.3 SE,Dare County,NC,36.16708,-75.751266,24,,8/20/2013,12/17/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DR-38,CoCoRaHS,Duck 0.9 SE,Dare County,NC,36.161444,-75.743465,8,,6/9/2014,12/8/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312500,COOP,Dunn 4 Nw,Harnett County,NC,35.32472,-78.68806,200,NOAA National Weather Service,9/1/1962,10/25/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SM-2,CoCoRaHS,Dunn 7.1 SSE,Sampson County,NC,35.2149627,-78.5702045,203,,12/26/2009,10/19/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SM-7,CoCoRaHS,Dunn 5.2 SSE,Sampson County,NC,35.24707295,-78.56877185,188,,8/17/2013,10/28/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HR-22,CoCoRaHS,Dunn 3.1 N,Harnett County,NC,35.3552,-78.6069,243,,8/22/2013,5/20/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-SM-15,CoCoRaHS,Dunn 11.6 SE,Sampson County,NC,35.216524,-78.446108,196,,7/31/2014,2/25/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
DURH,ECONET,North Durham Water Reclamation Facility,Durham County,NC,36.02896,-78.85851,332,City of Durham,11/12/2008,11/4/2020,YES,no,no,no,YES,no,no,no,YES,YES,YES,YES,YES,no,YES,no,YES,YES,no,YES,YES,no,no,no
0507F4,USCRN,Durham 11 W,Orange County,NC,35.97067,-79.09333,560,,3/29/2007,11/4/2020,YES,no,no,no,no,no,no,no,YES,no,no,YES,YES,no,no,no,no,no,no,YES,no,no,no,no
312515,COOP,Durham,Durham County,NC,36.0425,-78.9625,400,NOAA National Weather Service,1899-03-01,12/31/2013,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312517,COOP,Durham 11 W,Orange County,NC,35.97056,-79.09306,562,,1/1/2010,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312518,COOP,Durham 3w,Durham County,NC,36.08944,-78.96361,430,NOAA National Weather Service,10/25/2002,2/28/2007,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-1,CoCoRaHS,Durham 6.2 NNW,Durham County,NC,36.064,-78.957,428,,9/19/2007,1/11/2008,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-2,CoCoRaHS,Durham 6.6 SE,Durham County,NC,35.922958,-78.819711,410,,11/2/2007,2/21/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-3,CoCoRaHS,Durham 9.1 N,Durham County,NC,36.112636,-78.911405,508,,8/30/2007,12/27/2007,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-6,CoCoRaHS,Durham 1.2 NW,Durham County,NC,35.9914,-78.931,371,,9/1/2007,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-8,CoCoRaHS,Durham 1.6 SSW,Durham County,NC,35.95927048,-78.92460632,0,,9/1/2007,1/8/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-10,CoCoRaHS,Durham 7.4 NNW,Durham County,NC,36.084,-78.9472,568,,3/1/2008,9/2/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-11,CoCoRaHS,Durham 6.2 S,Durham County,NC,35.891171,-78.92127,297,,3/15/2008,10/2/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-13,CoCoRaHS,Gorman 9.3 NW,Durham County,NC,36.131032,-78.93289,514,,5/24/2008,6/1/2009,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-15,CoCoRaHS,Durham 4.3 W,Durham County,NC,35.98459,-78.991001,326,,1/15/2010,9/28/2010,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-16,CoCoRaHS,Durham 7.0 S,Durham County,NC,35.87855,-78.910777,256,,2/16/2010,11/7/2010,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-18,CoCoRaHS,Durham 9.1 NNE,Durham County,NC,36.10853333,-78.87405,348,,8/25/2010,2/10/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-19,CoCoRaHS,Durham 3.0 WSW,Durham County,NC,35.96274185,-78.96456909,306,,5/16/2014,5/16/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-21,CoCoRaHS,Durham 4.2 S,Durham County,NC,35.919101,-78.921291,329,,8/17/2013,1/21/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-22,CoCoRaHS,Durham 6.8 NNW,Durham County,NC,36.07097626,-78.96331024,386,,8/17/2013,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-24,CoCoRaHS,Durham 4.4 NNW,Durham County,NC,36.03908539,-78.94777679,442,,8/21/2013,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-26,CoCoRaHS,Durham 5.8 NW,Durham County,NC,36.0482,-78.9757,468,,8/17/2013,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-30,CoCoRaHS,Durham 3.4 NNE,Durham County,NC,36.02636,-78.89242,374,,8/17/2013,10/8/2013,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-34,CoCoRaHS,Durham 5.2 NW,Durham County,NC,36.034668,-78.980595,506,,3/24/2014,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-35,CoCoRaHS,Durham 10.7 NNE,Durham County,NC,36.129228,-78.861136,416,,4/6/2014,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-43,CoCoRaHS,Durham 9.3 N,Durham County,NC,36.115033,-78.92242,480,,9/28/2015,9/28/2015,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-45,CoCoRaHS,Durham 5.9 S,Durham County,NC,35.894879,-78.923529,303,,1/1/2016,6/17/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-47,CoCoRaHS,Durham 4.5 SW,Durham County,NC,35.92904663,-78.9648056,286,,7/30/2016,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-48,CoCoRaHS,Durham 4.5 N,Durham County,NC,36.0448,-78.9222,352,,5/8/2016,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-49,CoCoRaHS,Durham 4.5 E,Durham County,NC,35.9713,-78.8362,344,,3/2/2019,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-51,CoCoRaHS,Durham 3.8 W,Durham County,NC,35.982018,-78.983004,279,,9/26/2016,9/13/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-52,CoCoRaHS,Parkwood 2.5 W,Durham County,NC,35.889316,-78.954248,270,,9/19/2016,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-59,CoCoRaHS,Durham 2.0 S,Durham County,NC,35.9522,-78.91006,394,,4/1/2018,7/8/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-60,CoCoRaHS,Durham 3.5 S,Durham County,NC,35.92967,-78.92235,367,,9/10/2018,4/30/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-62,CoCoRaHS,Durham 7.5 NNE,Durham County,NC,36.08589,-78.88568,367,,9/6/2018,8/11/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-64,CoCoRaHS,Durham 2.6 S,Durham County,NC,35.94235,-78.91164,319,,9/29/2018,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-65,CoCoRaHS,Durham 2.6 W,Durham County,NC,35.980178,-78.961288,325,,12/9/2018,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-66,CoCoRaHS,Durham 8.0 NNE,Durham County,NC,36.08947,-78.86727,339,,1/13/2019,8/7/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-67,CoCoRaHS,Durham 5.9 SSW,Durham County,NC,35.89942,-78.94952,253,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-68,CoCoRaHS,Durham 2.3 SW,Durham County,NC,35.95429,-78.93905,301,,7/13/2019,8/5/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-69,CoCoRaHS,Durham 1.9 N,Durham County,NC,36.007078,-78.910334,381,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-70,CoCoRaHS,Durham 2.3 N,Durham County,NC,36.013369,-78.911234,385,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-71,CoCoRaHS,Durham 7.3 SSW,Durham County,NC,35.879771,-78.952417,281,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-72,CoCoRaHS,Durham 6.5 SSW,Durham County,NC,35.892428,-78.9565,265,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-73,CoCoRaHS,Durham 0.3 WSW,Durham County,NC,35.977645,-78.920219,369,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-74,CoCoRaHS,Durham 3.5 NNE,Durham County,NC,36.029389,-78.899422,342,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-75,CoCoRaHS,Durham 3.9 SSW,Durham County,NC,35.932596,-78.951305,294,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-76,CoCoRaHS,Durham 8.0 N,Durham County,NC,36.09617,-78.90887,447,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-77,CoCoRaHS,Durham 8.3 ESE,Durham County,NC,35.930462,-78.781044,450,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-78,CoCoRaHS,Durham 4.6 WNW,Durham County,NC,36.0085,-78.99,467,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-79,CoCoRaHS,Durham 7.0 ENE,Durham County,NC,36.036858,-78.81035,335,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-80,CoCoRaHS,Durham 1.1 SW,Durham County,NC,35.97004,-78.9295,431,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-DH-81,CoCoRaHS,Durham 8.1 NNW,Durham County,NC,36.088868,-78.9690258,524,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-OR-30,CoCoRaHS,Durham 7.5 NW,Orange County,NC,36.053797,-79.01285,409,,8/18/2013,6/11/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-OR-39,CoCoRaHS,Durham 7.2 WNW,Orange County,NC,36.035913,-79.024597,513,,1/20/2015,11/3/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
311447,COOP,Cape Fear L&d,Bladen County,NC,34.40278,-78.29333,50,NOAA National Weather Service,1/1/2000,11/26/2007,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312560,COOP,East Arcadia 2 Ne,Bladen County,NC,34.39917,-78.31583,51,NOAA National Weather Service,1/4/2005,10/31/2012,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
310909,COOP,Blue Ridge Po,Henderson County,NC,35.35,-82.36667,2280,NOAA National Weather Service,9/1/1948,3/31/1962,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-HN-12,CoCoRaHS,East Flat Rock 0.5 NNE,Henderson County,NC,35.291041,-82.414334,2125,,7/1/2008,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312631,COOP,Eden,Rockingham County,NC,36.47417,-79.74333,678,NOAA National Weather Service,9/1/1950,11/2/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
318196,COOP,Spray,Rockingham County,NC,36.51667,-79.75,630,NOAA National Weather Service,9/1/1950,11/2/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-RG-12,CoCoRaHS,Eden 2.3 ENE,Rockingham County,NC,36.51657,-79.7035282,579,,6/3/2014,10/29/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
KEDE,AWOS,Northeastern Regional Airport,Chowan County,NC,36.0285947,-76.5697708,20,FAA / Local Aviation,12/13/2000,11/4/2020,YES,YES,no,YES,no,YES,YES,YES,YES,YES,YES,YES,YES,YES,no,YES,no,no,no,no,no,YES,no,no
312635,COOP,Edenton,Chowan County,NC,36.01639,-76.55167,10,NOAA National Weather Service,1872-01-01,11/3/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-1,CoCoRaHS,Edenton 7.5 E,Chowan County,NC,36.053667,-76.467167,5,,8/19/2009,12/26/2010,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-15,CoCoRaHS,Edenton 0.9 N,Chowan County,NC,36.069066,-76.604882,14,,6/29/2014,10/20/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-17,CoCoRaHS,Edenton 12.7 NNW,Chowan County,NC,36.217588,-76.709505,29,,6/18/2014,12/7/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-18,CoCoRaHS,Edenton 0.2 NNW,Chowan County,NC,36.058681,-76.602669,12,,7/4/2014,2/9/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-19,CoCoRaHS,Edenton 4.4 ESE,Chowan County,NC,36.03342819,-76.52849579,14,,7/4/2014,2/25/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-20,CoCoRaHS,Edenton 4.3 SE,Chowan County,NC,36.011352,-76.548417,9,,6/30/2014,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-21,CoCoRaHS,Edenton 0.3 NW,Chowan County,NC,36.059315,-76.605598,9,,7/14/2014,10/26/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-22,CoCoRaHS,Edenton 2.0 W,Chowan County,NC,36.056938,-76.637672,9,,7/30/2014,9/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-26,CoCoRaHS,Edenton 1.3 N,Chowan County,NC,36.07412338,-76.60575104,16,,12/1/2016,12/5/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-28,CoCoRaHS,Edenton 13.3 NNW,Chowan County,NC,36.2301,-76.7035,10,,6/5/2017,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-30,CoCoRaHS,Edenton 4.5 NNW,Chowan County,NC,36.11274,-76.64024,16,,7/27/2017,6/6/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-31,CoCoRaHS,Edenton 9.7 NNW,Chowan County,NC,36.176774,-76.689551,24,,7/28/2017,8/26/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-32,CoCoRaHS,Edenton 2.9 W,Chowan County,NC,36.0534,-76.6546,12,,7/31/2017,10/22/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-34,CoCoRaHS,Edenton 2.6 WNW,Chowan County,NC,36.07001,-76.64526,10,,8/4/2017,5/7/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-35,CoCoRaHS,Edenton 12.8 NNW,Chowan County,NC,36.219741,-76.709098,29,,8/5/2017,10/30/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-36,CoCoRaHS,Edenton 9.5 NNW,Chowan County,NC,36.17597,-76.685143,20,,10/6/2017,10/26/2017,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-39,CoCoRaHS,Edenton 12.8 NNW,Chowan County,NC,36.220123,-76.708587,30,,8/17/2018,8/5/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-41,CoCoRaHS,Edenton 2.8 SSE,Chowan County,NC,36.02128,-76.57682,11,,8/16/2018,8/22/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-43,CoCoRaHS,Edenton 1.1 NNW,Chowan County,NC,36.07113,-76.60852,8,,9/4/2018,3/27/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-45,CoCoRaHS,Edenton 0.3 WNW,Chowan County,NC,36.05712,-76.60764,11,,8/15/2018,8/8/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-47,CoCoRaHS,Edenton 7.3 NNW,Chowan County,NC,36.15348,-76.65281,37,,8/19/2018,8/26/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-48,CoCoRaHS,Edenton 12.9 NNW,Chowan County,NC,36.22352,-76.70442,11,,10/2/2018,10/3/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-49,CoCoRaHS,Edenton 2.4 SSE,Chowan County,NC,36.02435,-76.58272,11,,8/13/2018,8/8/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-51,CoCoRaHS,Edenton 0.4 NW,Chowan County,NC,36.059238,-76.607574,5,,8/21/2018,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-52,CoCoRaHS,Edenton 1.0 NNW,Chowan County,NC,36.069267,-76.608204,8,,6/27/2019,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-53,CoCoRaHS,Edenton 2.6 SE,Chowan County,NC,36.0252,-76.57585,15,,7/17/2019,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-54,CoCoRaHS,Edenton 1.0 NNW,Chowan County,NC,36.06973,-76.607934,11,,8/6/2019,8/8/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-55,CoCoRaHS,Edenton 1.1 WNW,Chowan County,NC,36.059698,-76.620559,10,,8/9/2019,8/15/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-56,CoCoRaHS,Edenton 5.6 NW,Chowan County,NC,36.12199,-76.65962,32,,8/13/2019,8/14/2019,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-CW-57,CoCoRaHS,Edenton 0.5 NE,Chowan County,NC,36.06068,-76.5959,13,,,,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-OR-2,CoCoRaHS,Efland 4.0 NNW,Orange County,NC,36.138333,-79.180556,692,,8/1/2007,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-OR-6,CoCoRaHS,Hillsborough 7.4 NW,Orange County,NC,36.1515,-79.1908,664,,12/29/2007,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
KECG,ASOS,Coast Guard Air Field,Pasquotank County,NC,36.2605806,-76.1745722,12,NOAA National Weather Service,1/1/1998,11/4/2020,YES,YES,no,YES,no,YES,YES,YES,YES,YES,YES,YES,YES,YES,no,YES,no,no,no,no,no,YES,no,no
NELI,RAWS,Elizabeth City,Pasquotank County,NC,36.35,-76.28,15,US/State Forest Service,12/30/2004,11/4/2020,YES,YES,YES,YES,no,no,no,no,YES,YES,YES,YES,YES,no,no,no,no,no,no,YES,no,no,YES,YES
ELRN7,RAWS-MW,Elizabeth City,Pasquotank County,NC,36.346864,-76.278075,13.1,MesoWest,12/30/2004,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312719,COOP,Elizabeth City,Pasquotank County,NC,36.30972,-76.205,8,NOAA National Weather Service,4/1/1911,9/30/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
312724,COOP,Elizabeth City Coast Guard Air Stn,Pasquotank County,NC,36.2606,-76.175,13,NOAA National Weather Service,9/1/1948,11/2/2020,YES,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
ECGthr,THREADEX,Elizabeth City Area,Pasquotank County,NC,36.2605806,-76.1745722,12,,1/1/1934,11/2/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-1,CoCoRaHS,Elizabeth City 2.6 W,Pasquotank County,NC,36.30151667,-76.2668,11,,3/27/2011,10/14/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-2,CoCoRaHS,Elizabeth City 0.9 ESE,Pasquotank County,NC,36.2887376,-76.2069631,5,,4/29/2011,8/13/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-4,CoCoRaHS,Elizabeth City 1.7 ESE,Pasquotank County,NC,36.2842,-76.1941,6,,5/25/2011,4/1/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-7,CoCoRaHS,Elizabeth City 6.8 SE,Pasquotank County,NC,36.2311,-76.1283,6,,7/12/2018,12/29/2018,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-11,CoCoRaHS,Elizabeth City 2.6 SE,Pasquotank County,NC,36.26999283,-76.18680573,8,,8/17/2013,12/22/2013,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-14,CoCoRaHS,Elizabeth City 2.5 WNW,Pasquotank County,NC,36.3031999,-76.2655,11,,8/17/2013,6/6/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-15,CoCoRaHS,Elizabeth City 7.7 SSW,Pasquotank County,NC,36.19210052,-76.26940155,2,,8/26/2013,10/11/2013,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-17,CoCoRaHS,Elizabeth City 2.9 NNW,Pasquotank County,NC,36.3323,-76.2457,5,,9/19/2013,8/19/2014,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-22,CoCoRaHS,Elizabeth City 3.5 NNW,Pasquotank County,NC,36.33988,-76.251086,8,,4/1/2015,11/4/2020,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
NC-PS-23,CoCoRaHS,Elizabeth City 4.2 SE,Pasquotank County,NC,36.25063324,-76.16994476,6,,4/25/2015,2/26/2016,no,no,no,no,no,no,no,no,no,no,no,no,YES,YES,no,no,no,no,no,no,no,no,no,no
