"id","month","year","pcp_in"
"USC00317656",2,"2015",3.18
"USC00317656",3,"2015",3.17
"USC00317656",4,"2015",4.65
"USC00317656",5,"2015",1.78
"USC00317656",6,"2015",5.91
"USC00317656",7,"2015",2.5
"USC00317656",8,"2015",5.04
"USC00317656",9,"2015",2.4
"USC00317656",10,"2015",7.46
"USC00317656",11,"2015",7.66
"USC00317656",12,"2015",5.91
"USC00317656",1,"2016",1.69
"USC00317656",2,"2016",3.52
"USC00317656",3,"2016",1.33
"USC00317656",4,"2016",2.09
"USC00317656",5,"2016",6.65
"USC00317656",6,"2016",3.98
"USC00317656",7,"2016",4.07
"USC00317656",8,"2016",5.54
"USC00317656",9,"2016",7.02
"USC00317656",10,"2016",7.98
"USC00317656",11,"2016",0.49
"USC00317656",12,"2016",1.14
"USC00317656",1,"2017",3.98
"USC00317656",2,"2017",1.17
"USC00317656",3,"2017",2.46
"USC00317656",4,"2017",5.22
"USC00317656",5,"2017",4.62
"USC00317656",6,"2017",2.46
"USC00317656",7,"2017",2.16
"USC00317656",8,"2017",2.04
"USC00317656",9,"2017",2.22
"USC00317656",10,"2017",3.39
"USC00317656",11,"2017",1.15
"USC00317656",12,"2017",2.66
"USC00317656",1,"2018",2.32
"USC00317656",2,"2018",1.79
"USC00317656",3,"2018",4.03
"USC00317656",4,"2018",6.09
"USC00317656",5,"2018",4.38
"USC00317656",6,"2018",1.9
"USC00317656",7,"2018",5.35
"USC00317656",8,"2018",8.24
"USC00317656",9,"2018",23.38
"USC00317656",10,"2018",3.85
"USC00317656",11,"2018",7.53
"USC00317656",12,"2018",7.02
"USC00317656",1,"2019",3.67
"USC00317656",2,"2019",4.41
"USC00317656",3,"2019",3.05
"USC00317656",4,"2019",6.28
"USC00317656",5,"2019",1.15
"USC00317656",6,"2019",4.79
"USC00317656",7,"2019",4.47
"USC00317656",8,"2019",6.48
"USC00317656",9,"2019",1.15
"USC00317656",10,"2019",3.87
"USC00317656",11,"2019",3.53
"USC00317656",12,"2019",4.18
"USC00317656",1,"2020",4.19
"USC00317656",2,"2020",5.46
"USC00317656",3,"2020",2.13
"USC00317656",4,"2020",4.34
"USC00317656",5,"2020",8.04
"USC00317656",6,"2020",3.88
"USC00317656",7,"2020",7.97
"USC00317656",8,"2020",5.95
"USC00317656",9,"2020",NA
"USC00317656",10,"2020",NA
"USC00317656",11,"2020",NA
"USC00317656",12,"2020",NA
"USC00317924",1,"1990",4.08
"USC00317924",2,"1990",4.52
"USC00317924",3,"1990",4.54
"USC00317924",4,"1990",2.2
"USC00317924",5,"1990",9.76
"USC00317924",6,"1990",0.54
"USC00317924",7,"1990",2.87
"USC00317924",8,"1990",1.48
"USC00317924",9,"1990",1.98
"USC00317924",10,"1990",11.2
"USC00317924",11,"1990",2.13
"USC00317924",12,"1990",3.48
"USC00317924",1,"1991",5.55
"USC00317924",2,"1991",1.1
"USC00317924",3,"1991",5.61
"USC00317924",4,"1991",3.46
"USC00317924",5,"1991",2.8
"USC00317924",6,"1991",5.97
"USC00317924",7,"1991",4.47
"USC00317924",8,"1991",1.93
"USC00317924",9,"1991",4.74
"USC00317924",10,"1991",1.54
"USC00317924",11,"1991",1.97
"USC00317924",12,"1991",2.69
"USC00317924",1,"1992",2.84
"USC00317924",2,"1992",3.4
"USC00317924",3,"1992",3.1
"USC00317924",4,"1992",3.66
"USC00317924",5,"1992",2.97
"USC00317924",6,"1992",6.04
"USC00317924",7,"1992",6.03
"USC00317924",8,"1992",4.14
"USC00317924",9,"1992",0.44
"USC00317924",10,"1992",4.73
"USC00317924",11,"1992",5.59
"USC00317924",12,"1992",2.69
"USC00317924",1,"1993",4.95
"USC00317924",2,"1993",3.39
"USC00317924",3,"1993",7.17
"USC00317924",4,"1993",4.77
"USC00317924",5,"1993",4.31
"USC00317924",6,"1993",1.53
"USC00317924",7,"1993",3.38
"USC00317924",8,"1993",2.93
"USC00317924",9,"1993",3
"USC00317924",10,"1993",3.56
"USC00317924",11,"1993",3.16
"USC00317924",12,"1993",3.37
"USC00317924",1,"1994",3.65
"USC00317924",2,"1994",3.29
"USC00317924",3,"1994",6.03
"USC00317924",4,"1994",2.07
"USC00317924",5,"1994",2.92
"USC00317924",6,"1994",3.89
"USC00317924",7,"1994",8.23
"USC00317924",8,"1994",4.45
"USC00317924",9,"1994",2.91
"USC00317924",10,"1994",1.6
"USC00317924",11,"1994",2.78
"USC00317924",12,"1994",1.18
"USC00317924",1,"1995",6.37
"USC00317924",2,"1995",4.74
"USC00317924",3,"1995",2.61
"USC00317924",4,"1995",1.24
"USC00317924",5,"1995",4.97
"USC00317924",6,"1995",9.26
"USC00317924",7,"1995",3.63
"USC00317924",8,"1995",3.54
"USC00317924",9,"1995",2.48
"USC00317924",10,"1995",10.78
"USC00317924",11,"1995",5.69
"USC00317924",12,"1995",1.7
"USC00317924",1,"1996",5.28
"USC00317924",2,"1996",2.46
"USC00317924",3,"1996",4.11
"USC00317924",4,"1996",3.79
"USC00317924",5,"1996",4.77
"USC00317924",6,"1996",0.92
"USC00317924",7,"1996",2.52
"USC00317924",8,"1996",8.54
"USC00317924",9,"1996",11.92
"USC00317924",10,"1996",3.28
"USC00317924",11,"1996",3.01
"USC00317924",12,"1996",3.27
"USC00317924",1,"1997",3.44
"USC00317924",2,"1997",3.59
"USC00317924",3,"1997",3.28
"USC00317924",4,"1997",6.13
"USC00317924",5,"1997",1.46
"USC00317924",6,"1997",3.55
"USC00317924",7,"1997",6.02
"USC00317924",8,"1997",1.94
"USC00317924",9,"1997",5.93
"USC00317924",10,"1997",3.03
"USC00317924",11,"1997",3.51
"USC00317924",12,"1997",3.37
"USC00317924",1,"1998",9.15
"USC00317924",2,"1998",6.49
"USC00317924",3,"1998",8.5
"USC00317924",4,"1998",4.69
"USC00317924",5,"1998",5.27
"USC00317924",6,"1998",1.8
"USC00317924",7,"1998",2.92
"USC00317924",8,"1998",1.89
"USC00317924",9,"1998",4.66
"USC00317924",10,"1998",1.65
"USC00317924",11,"1998",2.41
"USC00317924",12,"1998",4.04
"USC00317924",1,"1999",5.74
"USC00317924",2,"1999",2.2
"USC00317924",3,"1999",2.78
"USC00317924",4,"1999",4.57
"USC00317924",5,"1999",3.65
"USC00317924",6,"1999",1.8
"USC00317924",7,"1999",5.05
"USC00317924",8,"1999",4.19
"USC00317924",9,"1999",13.49
"USC00317924",10,"1999",3.56
"USC00317924",11,"1999",2.02
"USC00317924",12,"1999",2.35
"USC00317924",1,"2000",5.26
"USC00317924",2,"2000",2.14
"USC00317924",3,"2000",2
"USC00317924",4,"2000",4.4
"USC00317924",5,"2000",2.92
"USC00317924",6,"2000",1.65
"USC00317924",7,"2000",3.5
"USC00317924",8,"2000",2.64
"USC00317924",9,"2000",7
"USC00317924",10,"2000",0.02
"USC00317924",11,"2000",2.1
"USC00317924",12,"2000",1.52
"USC00317924",1,"2001",1.68
"USC00317924",2,"2001",2.67
"USC00317924",3,"2001",5.7
"USC00317924",4,"2001",1.47
"USC00317924",5,"2001",1.78
"USC00317924",6,"2001",4.27
"USC00317924",7,"2001",5.44
"USC00317924",8,"2001",4.79
"USC00317924",9,"2001",1.96
"USC00317924",10,"2001",1.26
"USC00317924",11,"2001",0.37
"USC00317924",12,"2001",2.39
"USC00317924",1,"2002",6.93
"USC00317924",2,"2002",1.14
"USC00317924",3,"2002",3.72
"USC00317924",4,"2002",1.16
"USC00317924",5,"2002",1.94
"USC00317924",6,"2002",1.7
"USC00317924",7,"2002",3.91
"USC00317924",8,"2002",2.91
"USC00317924",9,"2002",6.57
"USC00317924",10,"2002",7.8
"USC00317924",11,"2002",4.16
"USC00317924",12,"2002",4.65
"USC00317924",1,"2003",2.03
"USC00317924",2,"2003",5.3
"USC00317924",3,"2003",7.5
"USC00317924",4,"2003",6.75
"USC00317924",5,"2003",5.22
"USC00317924",6,"2003",5.35
"USC00317924",7,"2003",7.06
"USC00317924",8,"2003",6.15
"USC00317924",9,"2003",3.94
"USC00317924",10,"2003",2.79
"USC00317924",11,"2003",1.91
"USC00317924",12,"2003",3.08
"USC00317924",1,"2004",1.68
"USC00317924",2,"2004",2.99
"USC00317924",3,"2004",1.83
"USC00317924",4,"2004",1.86
"USC00317924",5,"2004",4.54
"USC00317924",6,"2004",3.8
"USC00317924",7,"2004",2.83
"USC00317924",8,"2004",6.8
"USC00317924",9,"2004",7.7
"USC00317924",10,"2004",2.22
"USC00317924",11,"2004",3.07
"USC00317924",12,"2004",1.54
"USC00317924",1,"2005",3.05
"USC00317924",2,"2005",2.78
"USC00317924",3,"2005",5.02
"USC00317924",4,"2005",2.11
"USC00317924",5,"2005",2
"USC00317924",6,"2005",3.64
"USC00317924",7,"2005",4.72
"USC00317924",8,"2005",4.83
"USC00317924",9,"2005",0.22
"USC00317924",10,"2005",2.39
"USC00317924",11,"2005",5.09
"USC00317924",12,"2005",4.89
"USC00317924",1,"2006",2.5
"USC00317924",2,"2006",1.33
"USC00317924",3,"2006",1.22
"USC00317924",4,"2006",4.56
"USC00317924",5,"2006",1.35
"USC00317924",6,"2006",6.48
"USC00317924",7,"2006",3.15
"USC00317924",8,"2006",5.28
"USC00317924",9,"2006",3.53
"USC00317924",10,"2006",5.17
"USC00317924",11,"2006",7.13
"USC00317924",12,"2006",3.02
"USC00317924",1,"2007",3.78
"USC00317924",2,"2007",2.87
"USC00317924",3,"2007",3.57
"USC00317924",4,"2007",4.43
"USC00317924",5,"2007",0.55
"USC00317924",6,"2007",3.44
"USC00317924",7,"2007",4.56
"USC00317924",8,"2007",1.72
"USC00317924",9,"2007",1.94
"USC00317924",10,"2007",5.47
"USC00317924",11,"2007",0.68
"USC00317924",12,"2007",3.84
"USC00317924",1,"2008",1.35
"USC00317924",2,"2008",2.92
"USC00317924",3,"2008",4.27
"USC00317924",4,"2008",6.84
"USC00317924",5,"2008",4.35
"USC00317924",6,"2008",1.81
"USC00317924",7,"2008",3.76
"USC00317924",8,"2008",7.68
"USC00317924",9,"2008",7.89
"USC00317924",10,"2008",1.51
"USC00317924",11,"2008",2.13
"USC00317924",12,"2008",4.95
"USC00317924",1,"2009",2.57
"USC00317924",2,"2009",1.81
"USC00317924",3,"2009",7.14
"USC00317924",4,"2009",2.45
"USC00317924",5,"2009",3
"USC00317924",6,"2009",4.11
"USC00317924",7,"2009",1.58
"USC00317924",8,"2009",1.94
"USC00317924",9,"2009",2.77
"USC00317924",10,"2009",2.27
"USC00317924",11,"2009",7.89
"USC00317924",12,"2009",6.64
"USC00317924",1,"2010",3.44
"USC00317924",2,"2010",3.88
"USC00317924",3,"2010",3.61
"USC00317924",4,"2010",0.86
"USC00317924",5,"2010",4.91
"USC00317924",6,"2010",4.46
"USC00317924",7,"2010",1.92
"USC00317924",8,"2010",2.49
"USC00317924",9,"2010",6.8
"USC00317924",10,"2010",1.99
"USC00317924",11,"2010",1.27
"USC00317924",12,"2010",2.4
"USC00317924",1,"2011",1.52
"USC00317924",2,"2011",1.87
"USC00317924",3,"2011",5.37
"USC00317924",4,"2011",0.86
"USC00317924",5,"2011",3.28
"USC00317924",6,"2011",1.27
"USC00317924",7,"2011",3.48
"USC00317924",8,"2011",3.03
"USC00317924",9,"2011",5.76
"USC00317924",10,"2011",3.43
"USC00317924",11,"2011",5.14
"USC00317924",12,"2011",2.46
"USC00317924",1,"2012",2.06
"USC00317924",2,"2012",2.3
"USC00317924",3,"2012",4.2
"USC00317924",4,"2012",2.39
"USC00317924",5,"2012",5.12
"USC00317924",6,"2012",1.68
"USC00317924",7,"2012",5.87
"USC00317924",8,"2012",3.22
"USC00317924",9,"2012",4.74
"USC00317924",10,"2012",0.22
"USC00317924",11,"2012",0.1
"USC00317924",12,"2012",2.19
"USC00317924",1,"2013",3.02
"USC00317924",2,"2013",2.8
"USC00317924",3,"2013",2.51
"USC00317924",4,"2013",2.75
"USC00317924",5,"2013",2.15
"USC00317924",6,"2013",3.45
"USC00317924",7,"2013",4.68
"USC00317924",8,"2013",1.79
"USC00317924",9,"2013",0.39
"USC00317924",10,"2013",1.14
"USC00317924",11,"2013",2.31
"USC00317924",12,"2013",2.8
"USC00317924",1,"2014",1.4
"USC00317924",2,"2014",1.88
"USC00317924",3,"2014",1.92
"USC00317924",4,"2014",1.99
"USC00317924",5,"2014",2.94
"USC00317924",6,"2014",1.64
"USC00317924",7,"2014",6.18
"USC00317924",8,"2014",4.57
"USC00317924",9,"2014",2.09
"USC00317924",10,"2014",2.09
"USC00317924",11,"2014",3.75
"USC00317924",12,"2014",3.82
"USC00317924",1,"2015",3.29
"USC00317924",2,"2015",3.89
"USC00317924",3,"2015",3.76
"USC00317924",4,"2015",4.82
"USC00317924",5,"2015",2.22
"USC00317924",6,"2015",7.16
"USC00317924",7,"2015",2.72
"USC00317924",8,"2015",3.24
"USC00317924",9,"2015",4.48
"USC00317924",10,"2015",5.78
"USC00317924",11,"2015",6.99
"USC00317924",12,"2015",8.13
"USC00317924",1,"2016",1.91
"USC00317924",2,"2016",5.17
"USC00317924",3,"2016",2.93
"USC00317924",4,"2016",2.08
"USC00317924",5,"2016",6.26
"USC00317924",6,"2016",2.5
"USC00317924",7,"2016",2.17
"USC00317924",8,"2016",2.26
"USC00317924",9,"2016",9
"USC00317924",10,"2016",4.37
"USC00317924",11,"2016",0.64
"USC00317924",12,"2016",2.04
"USC00317924",1,"2017",3.91
"USC00317924",2,"2017",0.97
"USC00317924",3,"2017",2.2
"USC00317924",4,"2017",5.47
"USC00317924",5,"2017",5.6
"USC00317924",6,"2017",6.04
"USC00317924",7,"2017",0.69
"USC00317924",8,"2017",1.7
"USC00317924",9,"2017",2.82
"USC00317924",10,"2017",1.69
"USC00317924",11,"2017",0.95
"USC00317924",12,"2017",2.04
"USC00317924",1,"2018",4.02
"USC00317924",2,"2018",1.66
"USC00317924",3,"2018",4.43
"USC00317924",4,"2018",4.35
"USC00317924",5,"2018",6.19
"USC00317924",6,"2018",1.07
"USC00317924",7,"2018",5.58
"USC00317924",8,"2018",6.69
"USC00317924",9,"2018",12.57
"USC00317924",10,"2018",2.85
"USC00317924",11,"2018",4.52
"USC00317924",12,"2018",7.89
"USC00317924",1,"2019",3.5
"USC00317924",2,"2019",5.09
"USC00317924",3,"2019",4.93
"USC00317924",4,"2019",3.87
"USC00317924",5,"2019",2.22
"USC00317924",6,"2019",2.64
"USC00317924",7,"2019",2.39
"USC00317924",8,"2019",7.93
"USC00317924",9,"2019",0.47
"USC00317924",10,"2019",4.47
"USC00317924",11,"2019",3.4
"USC00317924",12,"2019",4.04
"USC00317924",1,"2020",3.82
"USC00317924",2,"2020",4.95
"USC00317924",3,"2020",2.23
"USC00317924",4,"2020",5.17
"USC00317924",5,"2020",7.34
"USC00317924",6,"2020",1.52
"USC00317924",7,"2020",2.11
"USC00317924",8,"2020",3.31
"USC00317924",9,"2020",2.94
"USC00317924",10,"2020",1.99
"USC00317924",11,"2020",5.19
"USC00317924",12,"2020",3.17
"USC00317994",1,"1990",2.55
"USC00317994",2,"1990",3.22
"USC00317994",3,"1990",5.32
"USC00317994",4,"1990",1.57
"USC00317994",5,"1990",5.86
"USC00317994",6,"1990",1.04
"USC00317994",7,"1990",2.35
"USC00317994",8,"1990",7.65
"USC00317994",9,"1990",0.15
"USC00317994",10,"1990",4.86
"USC00317994",11,"1990",3.23
"USC00317994",12,"1990",2.5
"USC00317994",1,"1991",4.05
"USC00317994",2,"1991",0.78
"USC00317994",3,"1991",5
"USC00317994",4,"1991",3.1
"USC00317994",5,"1991",4.41
"USC00317994",6,"1991",3.95
"USC00317994",7,"1991",6.17
"USC00317994",8,"1991",4.13
"USC00317994",9,"1991",4.41
"USC00317994",10,"1991",1.72
"USC00317994",11,"1991",1.36
"USC00317994",12,"1991",2.88
"USC00317994",1,"1992",3.59
"USC00317994",2,"1992",2.32
"USC00317994",3,"1992",4.36
"USC00317994",4,"1992",2.28
"USC00317994",5,"1992",2.03
"USC00317994",6,"1992",6.3
"USC00317994",7,"1992",1.34
"USC00317994",8,"1992",6.61
"USC00317994",9,"1992",1.72
"USC00317994",10,"1992",3.85
"USC00317994",11,"1992",6.39
"USC00317994",12,"1992",2.58
"USC00317994",1,"1993",5.24
"USC00317994",2,"1993",1.83
"USC00317994",3,"1993",6.09
"USC00317994",4,"1993",5.42
"USC00317994",5,"1993",2.63
"USC00317994",6,"1993",3.47
"USC00317994",7,"1993",4.52
"USC00317994",8,"1993",2.52
"USC00317994",9,"1993",4.5
"USC00317994",10,"1993",4.7
"USC00317994",11,"1993",2.24
"USC00317994",12,"1993",2.95
"USC00317994",1,"1994",3.79
"USC00317994",2,"1994",3.9
"USC00317994",3,"1994",6.33
"USC00317994",4,"1994",1.25
"USC00317994",5,"1994",3.98
"USC00317994",6,"1994",4.75
"USC00317994",7,"1994",5.35
"USC00317994",8,"1994",4.17
"USC00317994",9,"1994",4.23
"USC00317994",10,"1994",3.21
"USC00317994",11,"1994",2.1
"USC00317994",12,"1994",1
"USC00317994",1,"1995",4.67
"USC00317994",2,"1995",6.52
"USC00317994",3,"1995",4.56
"USC00317994",4,"1995",1.22
"USC00317994",5,"1995",4.63
"USC00317994",6,"1995",14.89
"USC00317994",7,"1995",3.23
"USC00317994",8,"1995",5.78
"USC00317994",9,"1995",3.63
"USC00317994",10,"1995",7.22
"USC00317994",11,"1995",3.97
"USC00317994",12,"1995",1.45
"USC00317994",1,"1996",4.24
"USC00317994",2,"1996",2.09
"USC00317994",3,"1996",3.07
"USC00317994",4,"1996",2.78
"USC00317994",5,"1996",7.15
"USC00317994",6,"1996",4.24
"USC00317994",7,"1996",10.91
"USC00317994",8,"1996",4.24
"USC00317994",9,"1996",5.42
"USC00317994",10,"1996",4.55
"USC00317994",11,"1996",2.76
"USC00317994",12,"1996",3.24
"USC00317994",1,"1997",3.72
"USC00317994",2,"1997",2.45
"USC00317994",3,"1997",4.5
"USC00317994",4,"1997",4.26
"USC00317994",5,"1997",2.46
"USC00317994",6,"1997",2.09
"USC00317994",7,"1997",5.46
"USC00317994",8,"1997",2.34
"USC00317994",9,"1997",5.86
"USC00317994",10,"1997",1.18
"USC00317994",11,"1997",4.01
"USC00317994",12,"1997",5.73
"USC00317994",1,"1998",5.75
"USC00317994",2,"1998",5.98
"USC00317994",3,"1998",5.78
"USC00317994",4,"1998",6.64
"USC00317994",5,"1998",4.39
"USC00317994",6,"1998",2.84
"USC00317994",7,"1998",5.7
"USC00317994",8,"1998",4.69
"USC00317994",9,"1998",3.15
"USC00317994",10,"1998",0.61
"USC00317994",11,"1998",2.96
"USC00317994",12,"1998",2.07
"USC00317994",1,"1999",7.51
"USC00317994",2,"1999",1.95
"USC00317994",3,"1999",3.28
"USC00317994",4,"1999",2.92
"USC00317994",5,"1999",1.45
"USC00317994",6,"1999",1.64
"USC00317994",7,"1999",6.02
"USC00317994",8,"1999",3.56
"USC00317994",9,"1999",18.13
"USC00317994",10,"1999",6.38
"USC00317994",11,"1999",0.3
"USC00317994",12,"1999",2.48
"USC00317994",1,"2000",4.04
"USC00317994",2,"2000",2.39
"USC00317994",3,"2000",2.14
"USC00317994",4,"2000",4.2
"USC00317994",5,"2000",1.32
"USC00317994",6,"2000",7.42
"USC00317994",7,"2000",7.9
"USC00317994",8,"2000",7.61
"USC00317994",9,"2000",5.44
"USC00317994",10,"2000",0
"USC00317994",11,"2000",2
"USC00317994",12,"2000",2.32
"USC00317994",1,"2001",0.88
"USC00317994",2,"2001",2.41
"USC00317994",3,"2001",5.54
"USC00317994",4,"2001",2.35
"USC00317994",5,"2001",4.45
"USC00317994",6,"2001",6.59
"USC00317994",7,"2001",5.01
"USC00317994",8,"2001",6.27
"USC00317994",9,"2001",3.62
"USC00317994",10,"2001",0.76
"USC00317994",11,"2001",1.62
"USC00317994",12,"2001",1.03
"USC00317994",1,"2002",5.08
"USC00317994",2,"2002",1.5
"USC00317994",3,"2002",2.35
"USC00317994",4,"2002",2.78
"USC00317994",5,"2002",1.87
"USC00317994",6,"2002",1.5
"USC00317994",7,"2002",3.8
"USC00317994",8,"2002",4.06
"USC00317994",9,"2002",3.17
"USC00317994",10,"2002",4.97
"USC00317994",11,"2002",3.93
"USC00317994",12,"2002",2.95
"USC00317994",1,"2003",2.35
"USC00317994",2,"2003",6.1
"USC00317994",3,"2003",6.55
"USC00317994",4,"2003",4.29
"USC00317994",5,"2003",6.2
"USC00317994",6,"2003",3.02
"USC00317994",7,"2003",8.88
"USC00317994",8,"2003",6.99
"USC00317994",9,"2003",3.57
"USC00317994",10,"2003",3.56
"USC00317994",11,"2003",2.14
"USC00317994",12,"2003",3.79
"USC00317994",1,"2004",0.92
"USC00317994",2,"2004",3.63
"USC00317994",3,"2004",1.55
"USC00317994",4,"2004",2.44
"USC00317994",5,"2004",7.26
"USC00317994",6,"2004",7.19
"USC00317994",7,"2004",3.62
"USC00317994",8,"2004",10.61
"USC00317994",9,"2004",4.82
"USC00317994",10,"2004",0.94
"USC00317994",11,"2004",2.86
"USC00317994",12,"2004",0.65
"USC00317994",1,"2005",2.44
"USC00317994",2,"2005",1.95
"USC00317994",3,"2005",4.18
"USC00317994",4,"2005",2.82
"USC00317994",5,"2005",2.78
"USC00317994",6,"2005",3.5
"USC00317994",7,"2005",7.58
"USC00317994",8,"2005",2.35
"USC00317994",9,"2005",2.28
"USC00317994",10,"2005",3.39
"USC00317994",11,"2005",3.87
"USC00317994",12,"2005",5
"USC00317994",1,"2006",2.23
"USC00317994",2,"2006",1.35
"USC00317994",3,"2006",1.33
"USC00317994",4,"2006",3.14
"USC00317994",5,"2006",4.36
"USC00317994",6,"2006",7.36
"USC00317994",7,"2006",5.4
"USC00317994",8,"2006",2.56
"USC00317994",9,"2006",5.63
"USC00317994",10,"2006",4.05
"USC00317994",11,"2006",8.53
"USC00317994",12,"2006",3.15
"USC00317994",1,"2007",3.04
"USC00317994",2,"2007",2.08
"USC00317994",3,"2007",2.42
"USC00317994",4,"2007",2.09
"USC00317994",5,"2007",1.41
"USC00317994",6,"2007",2.31
"USC00317994",7,"2007",6.45
"USC00317994",8,"2007",0.93
"USC00317994",9,"2007",4.29
"USC00317994",10,"2007",3.89
"USC00317994",11,"2007",0.48
"USC00317994",12,"2007",4.42
"USC00317994",1,"2008",1.33
"USC00317994",2,"2008",3.63
"USC00317994",3,"2008",3.63
"USC00317994",4,"2008",9.2
"USC00317994",5,"2008",3.46
"USC00317994",6,"2008",3.16
"USC00317994",7,"2008",7.63
"USC00317994",8,"2008",5.09
"USC00317994",9,"2008",8.64
"USC00317994",10,"2008",1.78
"USC00317994",11,"2008",5.2
"USC00317994",12,"2008",3.51
"USC00317994",1,"2009",2.85
"USC00317994",2,"2009",1.58
"USC00317994",3,"2009",7.42
"USC00317994",4,"2009",0.7
"USC00317994",5,"2009",4.82
"USC00317994",6,"2009",5.46
"USC00317994",7,"2009",5.66
"USC00317994",8,"2009",4.74
"USC00317994",9,"2009",2.85
"USC00317994",10,"2009",2.1
"USC00317994",11,"2009",5.22
"USC00317994",12,"2009",5.12
"USC00317994",1,"2010",4.59
"USC00317994",2,"2010",3.96
"USC00317994",3,"2010",5.56
"USC00317994",4,"2010",0.97
"USC00317994",5,"2010",7.87
"USC00317994",6,"2010",3.13
"USC00317994",7,"2010",3.36
"USC00317994",8,"2010",5.99
"USC00317994",9,"2010",7.55
"USC00317994",10,"2010",2.36
"USC00317994",11,"2010",1.12
"USC00317994",12,"2010",2
"USC00317994",1,"2011",1.03
"USC00317994",2,"2011",2.75
"USC00317994",3,"2011",4.64
"USC00317994",4,"2011",4.17
"USC00317994",5,"2011",1.59
"USC00317994",6,"2011",2.94
"USC00317994",7,"2011",1.63
"USC00317994",8,"2011",10.06
"USC00317994",9,"2011",0.98
"USC00317994",10,"2011",2.74
"USC00317994",11,"2011",4.1
"USC00317994",12,"2011",1.21
"USC00317994",1,"2012",2.82
"USC00317994",2,"2012",3.12
"USC00317994",3,"2012",2.54
"USC00317994",4,"2012",3.39
"USC00317994",5,"2012",6.66
"USC00317994",6,"2012",3.32
"USC00317994",7,"2012",4.29
"USC00317994",8,"2012",3.87
"USC00317994",9,"2012",3.45
"USC00317994",10,"2012",2.67
"USC00317994",11,"2012",0.91
"USC00317994",12,"2012",4.89
"USC00317994",1,"2013",2.47
"USC00317994",2,"2013",3.56
"USC00317994",3,"2013",1.39
"USC00317994",4,"2013",4.07
"USC00317994",5,"2013",3.7
"USC00317994",6,"2013",6.6
"USC00317994",7,"2013",6.62
"USC00317994",8,"2013",4.05
"USC00317994",9,"2013",3.14
"USC00317994",10,"2013",1.73
"USC00317994",11,"2013",2.84
"USC00317994",12,"2013",4.97
"USC00317994",1,"2014",7.83
"USC00317994",2,"2014",8.5
"USC00317994",3,"2014",4.67
"USC00317994",4,"2014",4.69
"USC00317994",5,"2014",2.76
"USC00317994",6,"2014",4.69
"USC00317994",7,"2014",4.34
"USC00317994",8,"2014",7.42
"USC00317994",9,"2014",8.1
"USC00317994",10,"2014",3.81
"USC00317994",11,"2014",4.03
"USC00317994",12,"2014",4.76
"USC00317994",1,"2015",4.84
"USC00317994",2,"2015",1.89
"USC00317994",3,"2015",3.77
"USC00317994",4,"2015",1.96
"USC00317994",5,"2015",2.17
"USC00317994",6,"2015",6.33
"USC00317994",7,"2015",5.21
"USC00317994",8,"2015",1.86
"USC00317994",9,"2015",2.99
"USC00317994",10,"2015",4.41
"USC00317994",11,"2015",7.2
"USC00317994",12,"2015",6.85
"USC00317994",1,"2016",3.02
"USC00317994",2,"2016",7.28
"USC00317994",3,"2016",2.83
"USC00317994",4,"2016",4.39
"USC00317994",5,"2016",5.01
"USC00317994",6,"2016",5.11
"USC00317994",7,"2016",7.82
"USC00317994",8,"2016",4.23
"USC00317994",9,"2016",8.58
"USC00317994",10,"2016",5.2
"USC00317994",11,"2016",0.99
"USC00317994",12,"2016",3
"USC00317994",1,"2017",2.96
"USC00317994",2,"2017",0.84
"USC00317994",3,"2017",4.08
"USC00317994",4,"2017",7.9
"USC00317994",5,"2017",5.34
"USC00317994",6,"2017",4.32
"USC00317994",7,"2017",3.31
"USC00317994",8,"2017",4.81
"USC00317994",9,"2017",2.96
"USC00317994",10,"2017",4.02
"USC00317994",11,"2017",1.34
"USC00317994",12,"2017",2.82
"USC00317994",1,"2018",3.11
"USC00317994",2,"2018",1.78
"USC00317994",3,"2018",4.12
"USC00317994",4,"2018",3.83
"USC00317994",5,"2018",8.68
"USC00317994",6,"2018",1.25
"USC00317994",7,"2018",5.4
"USC00317994",8,"2018",6.5
"USC00317994",9,"2018",9.64
"USC00317994",10,"2018",2.96
"USC00317994",11,"2018",5.85
"USC00317994",12,"2018",5.82
"USC00317994",1,"2019",2.35
"USC00317994",2,"2019",4.07
"USC00317994",3,"2019",3.04
"USC00317994",4,"2019",5.52
"USC00317994",5,"2019",2.52
"USC00317994",6,"2019",6.18
"USC00317994",7,"2019",11.1
"USC00317994",8,"2019",6.26
"USC00317994",9,"2019",6.11
"USC00317994",10,"2019",5.09
"USC00317994",11,"2019",3.06
"USC00317994",12,"2019",5.29
"USC00317994",1,"2020",4.44
"USC00317994",2,"2020",5.3
"USC00317994",3,"2020",2.87
"USC00317994",4,"2020",2.48
"USC00317994",5,"2020",7.29
"USC00317994",6,"2020",5.26
"USC00317994",7,"2020",5.31
"USC00317994",8,"2020",13.78
"USC00317994",9,"2020",2.24
"USC00317994",10,"2020",2.24
"USC00317994",11,"2020",3.03
"USC00317994",12,"2020",2.8
"USW00003758",1,"1990",NA
"USW00003758",2,"1990",NA
"USW00003758",3,"1990",NA
"USW00003758",4,"1990",NA
"USW00003758",5,"1990",NA
"USW00003758",6,"1990",NA
"USW00003758",7,"1990",NA
"USW00003758",8,"1990",NA
"USW00003758",9,"1990",NA
"USW00003758",10,"1990",NA
