"site","year","medianDepth","nobsv"
"N23P2",1997,132.67,1
"N23P2",1998,134.07,1
"N23P2",1999,133.92,3
"N23P2",2000,135.98,4
"N23P2",2001,135.805,4
"N23P2",2002,135.87,3
"N23P2",2003,136.12,7
"N23P2",2004,136.54,206
"N23P2",2005,136.15,365
"N23P2",2006,136.73,365
"N23P2",2007,136.72,365
"N23P2",2008,136.76,366
"N23P2",2009,130.43,365
"N23P2",2010,125.16,365
"N23P2",2011,120.35,365
"N23P2",2012,115.661,366
"N23P2",2013,113.318,365
"N23P2",2014,110.64,365
"N23P2",2015,108.041,365
"N23P2",2016,105.722,366
"N23P2",2017,104.2645,274
"N23P2",2018,102.367,365
"N23P2",2019,101.123,365
"N23P2",2020,100.205,366
"N23P2",2021,99.471,113
"N23P3",1994,20.43,2
"N23P3",1995,19.68,3
"N23P3",1996,19.98,1
"N23P3",1997,18.63,1
"N23P3",1998,20.18,2
"N23P3",1999,19.68,3
"N23P3",2000,20.05,3
"N23P3",2001,20.97,4
"N23P3",2002,21.94,3
"N23P3",2003,20.25,6
"N23P3",2004,20.99,4
"N23P3",2005,20.94,5
"N23P3",2006,20.76,266
"N23P3",2007,22.26,365
"N23P3",2008,23.18,366
"N23P3",2009,22.08,303
"N23P3",2010,21.035,334
"N23P3",2011,19.52,365
"N23P3",2012,19.118,366
"N23P3",2013,19.173,365
"N23P3",2014,18.884,365
"N23P3",2015,18.694,365
"N23P3",2016,18.43,366
"N23P3",2017,18.982,274
"N23P3",2018,18.729,365
"N23P3",2019,20.77,365
"N23P3",2020,19.4885,366
"N23P3",2021,17.903,113
"N23P4",2005,141.58,3
"N23P4",2006,142.07,4
"N23P4",2007,142.56,233
"N23P4",2008,141.92,366
"N23P4",2009,133.84,303
"N23P4",2010,128.76,365
"N23P4",2011,123.54,358
"N23P4",2012,118.623,298
"N23P4",2013,115.976,365
"N23P4",2014,112.876,365
"N23P4",2015,110.015,365
"N23P4",2016,107.564,366
"N23P4",2017,105.7565,304
"N23P4",2018,104.03,343
"N23P4",2019,102.872,365
"N23P4",2020,101.8145,366
"N23P4",2021,101.115,113
"N23P5",2005,112.55,3
"N23P5",2006,112.7,4
"N23P5",2007,114.35,185
"N23P5",2008,113.75,366
"N23P5",2009,108.065,276
"N23P5",2010,103.59,365
"N23P5",2011,100.68,209
"N23P5",2012,95.2175,310
"N23P5",2013,92.587,365
"N23P5",2014,90.25,365
"N23P5",2015,88.017,322
"N23P5",2016,86.012,341
"N23P5",2017,84.754,364
"N23P5",2018,83.395,240
"N23P5",2019,83.246,365
"N23P5",2020,84.2635,366
"N23P5",2021,84.085,113
"N25Q2",1992,23.74,1
"N25Q2",1993,23.39,2
"N25Q2",1994,23.8,1
"N25Q2",1995,24.2,1
"N25Q2",1996,22.66,1
"N25Q2",1997,22.9,1
"N25Q2",1998,23.6,3
"N25Q2",2000,24.89,3
"N25Q2",2001,25.73,4
"N25Q2",2002,25.1,4
"N25Q2",2003,22.925,4
"N25Q2",2004,24.465,4
"N25Q2",2005,23.86,321
"N25Q2",2006,23.42,365
"N25Q2",2007,25.73,365
"N25Q2",2008,27.355,366
"N25Q2",2009,24.69,365
"N25Q2",2010,24.71,365
"N25Q2",2011,23.745,272
"N25Q2",2012,22.98,366
"N25Q2",2013,22.98,365
"N25Q2",2014,22.605,260
"N25Q2",2015,21.869,365
"N25Q2",2016,22.456,365
"N25Q2",2017,23.182,365
"N25Q2",2018,22.039,365
"N25Q2",2019,23.417,365
"N25Q2",2020,22.496,366
"N25Q2",2021,21.2045,112
"N41G3",1990,21.65,7
"N41G3",1991,21.2,3
"N41G3",2001,18.13,97
"N41G3",2002,19.96,75
"N41G3",2003,17.82,365
"N41G3",2004,18.53,290
"N41G3",2005,19.92,365
"N41G3",2006,19.4,313
"N41G3",2007,23.57,225
"N41G3",2008,21.71,365
"N41G3",2009,20.73,297
"N41G3",2010,20.445,234
"N41G3",2011,24.47,299
"N41G3",2012,25,289
"N41G3",2013,21.21,365
"N41G3",2014,19.67,313
"N41G3",2015,19.48,339
"N41G3",2016,19.042,366
"N41G3",2017,21.211,365
"N41G3",2018,19.351,365
"N41G3",2019,19.711,280
"N41G3",2020,18.0255,44
"N46H1",2013,15.729,201
"N46H1",2014,15.545,365
"N46H1",2015,15.449,365
"N46H1",2016,15.3365,366
"N46H1",2017,15.936,283
"N46H1",2018,15.232,365
"N46H1",2019,15.1175,358
"N46H1",2020,14.861,366
"N46H1",2021,14.2345,106
"N95G1",2015,7.64,7
"N95G1",2016,8.068,288
"N95G1",2017,7.957,365
"N95G1",2018,7.922,365
"N95G1",2019,7.904,365
"N95G1",2020,7.8455,366
"N95G1",2021,7.832,117
"N95G2",2015,9.66,4
"N95G2",2016,11.497,261
"N95G2",2017,11.06,365
"N95G2",2018,10.595,365
"N95G2",2019,10.396,365
"N95G2",2020,10.358,366
"N95G2",2021,9.943,117
"O10W2",1991,4.93,7
"O10W2",1992,4.73,1
"O10W2",1993,4.53,2
"O10W2",1994,4.52,4
"O10W2",1995,4.14,4
"O10W2",1996,3.35,1
"O10W2",1998,4.57,2
"O10W2",1999,4.2,3
"O10W2",2000,3.98,3
"O10W2",2001,5.33,4
"O10W2",2002,6.065,4
"O10W2",2003,6.36,4
"O10W2",2004,6.59,4
"O10W2",2005,6.83,5
"O10W2",2006,7.205,4
"O10W2",2007,7.545,4
"O10W2",2008,8.075,4
"O10W2",2009,8.43,4
"O10W2",2010,8.59,4
"O10W2",2011,8.905,4
"O10W2",2012,9.125,4
"O10W2",2013,10.085,192
"O10W2",2014,9.873,365
"O10W2",2015,8.648,365
"O10W2",2016,8.108,366
"O10W2",2017,7.23,365
"O10W2",2018,6.382,212
"O10W2",2019,6.42,317
"O10W2",2020,6.0595,366
"O10W2",2021,5.834,117
"O10W3",1991,-0.14,3
"O10W3",1992,-0.6,1
"O10W3",1993,-0.92,2
"O10W3",1994,-1,4
"O10W3",1995,-0.655,4
"O10W3",1996,-1.58,1
"O10W3",1998,-1.415,2
"O10W3",1999,-1.5,3
"O10W3",2000,-1.37,176
"O10W3",2001,-0.59,114
"O10W3",2002,0.31,223
"O10W3",2003,0.645,52
"O10W3",2004,0.91,143
"O10W3",2005,1.175,246
"O10W3",2006,1.32,365
"O10W3",2007,1.85,365
"O10W3",2008,2.53,366
"O10W3",2009,2.81,365
"O10W3",2010,3.01,365
"O10W3",2011,3.36,193
"O10W3",2012,3.74,288
"O10W3",2013,4.475,320
"O10W3",2014,4.446,365
"O10W3",2015,3.224,365
"O10W3",2016,2.683,366
"O10W3",2017,1.828,365
"O10W3",2018,1.0085,212
"O10W3",2019,0.603,331
"O10W3",2020,0.27,366
"O10W3",2021,0.078,117
"O10W6",1991,2.475,4
"O10W6",1992,0.77,1
"O10W6",1993,3.05,2
"O10W6",1994,1.75,4
"O10W6",1995,1.7,4
"O10W6",1996,0.45,1
"O10W6",1998,1.25,2
"O10W6",1999,2.25,3
"O10W6",2000,1.27,3
"O10W6",2001,1.955,4
"O10W6",2002,3.53,4
"O10W6",2003,1.9,4
"O10W6",2004,2.155,4
"O10W6",2005,1.89,5
"O10W6",2006,2.7,4
"O10W6",2007,3.505,4
"O10W6",2008,2.33,4
"O10W6",2009,3.32,3
"O10W6",2010,1.72,5
"O10W6",2011,2.345,4
"O10W6",2012,1.52,4
"O10W6",2013,3.3,5
"O10W6",2014,1.76,5
"O10W6",2015,1.34,5
"O10W6",2016,1.64,5
"O10W6",2017,1.97,4
"O10W6",2018,1.395,4
"O10W6",2019,1.84,6
"O10W6",2020,1.9,4
"O10W6",2021,2.03,2
"O13C2",1991,7.595,2
"O13C2",1992,7.17,1
"O13C2",1993,5.655,2
"O13C2",1994,6.18,2
"O13C2",1995,4.515,2
"O13C2",1998,4.395,2
"O13C2",1999,4.01,1
"O13C2",2000,3.87,3
"O13C2",2001,7.12,4
"O13C2",2002,8.87,4
"O13C2",2003,9.365,4
"O13C2",2004,9.665,4
"O13C2",2005,10.185,4
"O13C2",2006,10.41,4
"O13C2",2007,12.05,4
"O13C2",2008,13.38,4
"O13C2",2009,13.78,4
"O13C2",2010,14.445,4
"O13C2",2011,15.17,4
"O13C2",2012,15.82,4
"O13C2",2013,17.63,4
"O13C2",2014,16.825,4
"O13C2",2015,12.29,4
"O13C2",2016,11.225,4
"O13C2",2017,9.405,4
"O13C2",2018,7.085,4
"O13C2",2019,7.315,4
"O13C2",2020,6.875,4
"O13C2",2021,5.68,2
"O13F1",1991,8.03,2
"O13F1",1992,6.995,6
"O13F1",1993,5.62,9
"O13F1",1994,5.64,7
"O13F1",1995,4.295,6
"O13F1",1998,5.565,2
"O13F1",1999,6.175,2
"O13F1",2000,6.61,3
"O13F1",2001,9.9,5
"O13F1",2002,11.03,4
"O13F1",2003,11.42,4
"O13F1",2004,11.84,4
"O13F1",2005,12.49,149
"O13F1",2006,13.23,179
"O13F1",2007,14.53,329
"O13F1",2008,15.65,366
"O13F1",2009,16.69,235
"O13F1",2010,16.79,194
"O13F1",2011,16.72,197
"O13F1",2012,19.705,238
"O13F1",2013,20.57,365
"O13F1",2014,19.3,227
"O13F1",2015,15.077,365
"O13F1",2016,13.5745,366
"O13F1",2017,11.504,365
"O13F1",2018,8.97,275
"O13F1",2019,9.907,365
"O13F1",2020,9.1415,360
"O13F1",2021,7.793,117
"O15N3",1992,3.205,6
"O15N3",1993,2.01,9
"O15N3",1994,2.1,7
"O15N3",1995,1.465,6
"O15N3",1996,-0.2,1
"O15N3",1998,0.91,2
"O15N3",1999,-0.05,3
"O15N3",2000,-0.71,4
"O15N3",2001,1.35,5
"O15N3",2002,1.75,3
"O15N3",2003,0.04,5
"O15N3",2004,0.18,4
"O15N3",2005,-0.105,4
"O15N3",2006,0.44,4
"O15N3",2007,2.48,5
"O15N3",2008,1.41,4
"O15N3",2009,0.925,4
"O15N3",2010,1.54,5
"O15N3",2011,0.625,4
"O15N3",2012,0.24,6
"O15N3",2013,0.685,4
"O15N3",2014,-0.3,4
"O15N3",2015,0.17,5
"O15N3",2016,-0.19,4
"O15N3",2017,0.16,5
"O15N3",2018,-0.515,4
"O15N3",2019,0.67,5
"O15N3",2020,-0.285,4
"O15N3",2021,-0.275,2
"O15N5",1992,14.165,6
"O15N5",1993,11.93,9
"O15N5",1994,11.73,7
"O15N5",1995,9.3,6
"O15N5",1996,12,1
"O15N5",1998,8.83,3
"O15N5",1999,7.55,3
"O15N5",2000,11.395,4
"O15N5",2001,15.22,5
"O15N5",2002,16.31,3
"O15N5",2003,16.64,5
"O15N5",2004,19.98,4
"O15N5",2005,20.38,4
"O15N5",2006,21.91,4
"O15N5",2007,26.4,5
"O15N5",2008,26.12,4
"O15N5",2009,27.71,4
"O15N5",2010,29.6,5
"O15N5",2011,29.495,4
"O15N5",2012,31.69,6
"O15N5",2013,34.77,4
"O15N5",2014,32.03,4
"O15N5",2015,23.69,5
"O15N5",2016,21.135,4
"O15N5",2017,17.87,5
"O15N5",2018,14.405,4
"O15N5",2019,17.06,5
"O15N5",2020,14.14,4
"O15N5",2021,10.9,2
"O17I1",1991,3.84,1
"O17I1",1992,3.33,6
"O17I1",1993,3.62,9
"O17I1",1994,3.31,7
"O17I1",1995,2.38,5
"O17I1",1996,1.4,1
"O17I1",1998,1.55,2
"O17I1",1999,2.26,2
"O17I1",2000,1.38,47
"O17I1",2001,3.37,160
"O17I1",2002,4.56,171
"O17I1",2003,3.58,75
"O17I1",2004,4.805,158
"O17I1",2005,4.145,338
"O17I1",2006,4.38,365
"O17I1",2007,6.04,365
"O17I1",2008,7.285,366
"O17I1",2009,6.06,365
"O17I1",2010,6.88,356
"O17I1",2011,5.88,365
"O17I1",2012,5.478,303
"O17I1",2013,6.975,365
"O17I1",2014,5.637,365
"O17I1",2015,4.016,365
"O17I1",2016,3.706,366
"O17I1",2017,3.691,365
"O17I1",2018,3.242,324
"O17I1",2019,4.474,365
"O17I1",2020,3.1685,366
"O17I1",2021,1.837,117
"O17I2",1991,20.89,1
"O17I2",1992,17.545,6
"O17I2",1993,15.22,9
"O17I2",1994,14.8,7
"O17I2",1995,11.37,5
"O17I2",1996,13.27,1
"O17I2",1998,11.645,2
"O17I2",1999,11.335,2
"O17I2",2000,14.42,226
"O17I2",2001,21.15,284
"O17I2",2002,22.42,220
"O17I2",2003,23.035,6
"O17I2",2004,25.295,332
"O17I2",2005,24.975,244
"O17I2",2006,28.51,229
"O17I2",2007,30.77,365
"O17I2",2008,31.845,366
"O17I2",2009,33.13,365
"O17I2",2010,34.09,365
"O17I2",2011,33.35,252
"O17I2",2012,33.65925,300
"O17I2",2013,35.778,365
"O17I2",2014,33.145,365
"O17I2",2015,26.494,365
"O17I2",2016,24.1895,366
"O17I2",2017,22.449,319
"O17I2",2018,20.607,365
"O17I2",2019,22.283,365
"O17I2",2020,20.1995,366
"O17I2",2021,15.909,117
"O22L1",1998,4.98,1
"O22L1",1999,9.38,1
"O22L1",2000,5.385,4
"O22L1",2001,6.56,4
"O22L1",2002,7.43,3
"O22L1",2003,5.94,7
"O22L1",2004,6.12,325
"O22L1",2005,5.61,365
"O22L1",2006,5.6,216
"O22L1",2007,7.05,353
"O22L1",2008,8.185,366
"O22L1",2009,7.02,365
"O22L1",2010,6.42,243
"O22L1",2011,5.585,122
"O22L1",2012,5.61,340
"O22L1",2013,6.056,365
"O22L1",2014,5.943,365
"O22L1",2015,5.569,365
"O22L1",2016,5.617,366
"O22L1",2017,5.938,365
"O22L1",2018,5.3425,363
"O22L1",2019,6.923,365
"O22L1",2020,5.7655,366
"O22L1",2021,4.576,113
"O22L2",1998,4.93,1
"O22L2",1999,9.41,1
"O22L2",2000,5.42,4
"O22L2",2001,6.645,4
"O22L2",2002,7.5,3
"O22L2",2003,6.15,6
"O22L2",2004,6.41,201
"O22L2",2005,5.76,349
"O22L2",2006,5.69,216
"O22L2",2007,7.235,364
"O22L2",2008,8.185,366
"O22L2",2009,7.1,361
"O22L2",2010,7.08,322
"O22L2",2011,6.22,313
"O22L2",2012,5.703,204
"O22L2",2013,6.121,365
"O22L2",2014,5.998,365
"O22L2",2015,5.659,365
"O22L2",2016,5.6995,366
"O22L2",2017,6.007,365
"O22L2",2018,5.553,255
"O22L2",2019,7.013,365
"O22L2",2020,5.9025,366
"O22L2",2021,4.684,113
"O23L2",1994,7.5,2
"O23L2",1995,5.07,2
"O23L2",1998,7.68,1
"O23L2",1999,4.405,2
"O23L2",2000,3.125,4
"O23L2",2001,4.7,5
"O23L2",2002,5.29,3
"O23L2",2003,3.635,6
"O23L2",2004,4.29,97
"O23L2",2005,3.02,365
"O23L2",2006,3.26,365
"O23L2",2007,3.71,248
"O23L2",2008,7.2,97
"O23L2",2009,3.31,219
"O23L2",2010,5.305,4
"O23L2",2011,3.115,4
"O23L2",2012,2.75,301
"O23L2",2013,3.068,365
"O23L2",2014,2.379,365
"O23L2",2015,2.484,357
"O23L2",2016,2.8215,366
"O23L2",2017,3.615,365
"O23L2",2018,2.3305,338
"O23L2",2019,3.1385,198
"O23L2",2020,2.9085,366
"O23L2",2021,2.317,207
"O23L3",2000,108.95,1
"O23L3",2001,109.92,5
"O23L3",2002,111.63,3
"O23L3",2003,112.665,6
"O23L3",2004,113.23,337
"O23L3",2005,114.13,365
"O23L3",2006,114.86,365
"O23L3",2007,116.21,365
"O23L3",2008,115.97,366
"O23L3",2009,110.76,365
"O23L3",2010,106.08,365
"O23L3",2011,102.06,365
"O23L3",2012,96.86,366
"O23L3",2013,93.156,365
"O23L3",2014,90.418,365
"O23L3",2015,87.647,357
"O23L3",2016,85.258,366
"O23L3",2017,83.1175,170
"O23L3",2018,81.2695,364
"O23L3",2019,79.742,365
"O23L3",2020,78.368,366
"O23L3",2021,77.272,207
"O23L4",2001,108.14,6
"O23L4",2002,110.32,3
"O23L4",2003,112.03,6
"O23L4",2004,112.45,256
"O23L4",2005,113.23,365
"O23L4",2006,113.96,365
"O23L4",2007,113.81,276
"O23L4",2008,115.125,96
"O23L4",2009,110.06,364
"O23L4",2010,105.4,365
"O23L4",2011,101.42,365
"O23L4",2012,96.26,365
"O23L4",2013,92.657,365
"O23L4",2014,89.924,365
"O23L4",2015,87.2,357
"O23L4",2016,84.8375,366
"O23L4",2017,83.081,365
"O23L4",2018,80.914,338
"O23L4",2019,79.256,318
"O23L4",2020,78.013,366
"O23L4",2021,76.917,207
"O23L5",2000,44.65,1
"O23L5",2001,51.83,5
"O23L5",2002,53.2,3
"O23L5",2003,54.355,6
"O23L5",2004,53.87,247
"O23L5",2005,53.94,365
"O23L5",2006,54.19,365
"O23L5",2007,54.24,365
"O23L5",2008,55.01,281
"O23L5",2009,52.79,360
"O23L5",2010,49.175,334
"O23L5",2011,46.88,223
"O23L5",2012,42.96,329
"O23L5",2013,41.001,365
"O23L5",2014,38.293,365
"O23L5",2015,37.051,357
"O23L5",2016,35.451,366
"O23L5",2017,35.17,365
"O23L5",2018,34.356,297
"O23L5",2019,56.1125,328
"O23L5",2020,53.712,366
"O23L5",2021,51.968,207
"O23L6",2000,7.64,1
"O23L6",2001,8.94,5
"O23L6",2002,9.52,3
"O23L6",2003,8.87,7
"O23L6",2004,8.84,337
"O23L6",2005,8.6,365
"O23L6",2006,8.68,313
"O23L6",2007,8.01,4
"O23L6",2008,12.76,95
"O23L6",2009,10.64,364
"O23L6",2010,10.23,364
"O23L6",2011,8.49,365
"O23L6",2012,7.54,338
"O23L6",2013,7.804,337
"O23L6",2014,6.89,365
"O23L6",2015,6.829,357
"O23L6",2016,6.7535,366
"O23L6",2017,7.992,365
"O23L6",2018,6.555,319
"O23L6",2019,8.181,365
"O23L6",2020,7.3275,366
"O23L6",2021,6.366,207
"O23L7",2000,18.25,1
"O23L7",2001,18.28,5
"O23L7",2002,19.84,3
"O23L7",2003,20.35,7
"O23L7",2004,19.34,337
"O23L7",2005,19.58,365
"O23L7",2006,19.51,365
"O23L7",2007,19.88,365
"O23L7",2008,21.52,366
"O23L7",2009,20.64,365
"O23L7",2010,19.23,365
"O23L7",2011,18.52,365
"O23L7",2012,16.6175,338
"O23L7",2013,15.417,365
"O23L7",2014,14.839,365
"O23L7",2015,14.982,357
"O23L7",2016,13.915,366
"O23L7",2017,14.892,365
"O23L7",2018,13.908,263
"O23L7",2019,14.651,365
"O23L7",2020,15.247,366
"O23L7",2021,13.36,207
"O23L8",2001,54.8,3
"O23L8",2002,56.32,3
"O23L8",2003,57.785,6
"O23L8",2004,59.58,337
"O23L8",2005,60.89,358
"O23L8",2006,62.12,349
"O23L8",2007,63.4,365
"O23L8",2008,64.78,366
"O23L8",2009,65.76,363
"O23L8",2010,66.74,365
"O23L8",2011,67.36,365
"O23L8",2012,67.74,363
"O23L8",2013,68.082,365
"O23L8",2014,68.131,365
"O23L8",2015,68.249,357
"O23L8",2016,68.1915,366
"O23L8",2017,68.207,365
"O23L8",2018,67.983,326
"O23L8",2019,67.69,365
"O23L8",2020,67.276,366
"O23L8",2021,66.999,207
"O27J10",2001,31.25,5
"O27J10",2002,31.68,4
"O27J10",2003,30.2,6
"O27J10",2004,31.085,326
"O27J10",2005,30.82,365
"O27J10",2006,29.63,365
"O27J10",2007,28.53,41
"O27J10",2008,33.36,295
"O27J10",2009,31.01,365
"O27J10",2010,31.615,364
"O27J10",2011,30.56,365
"O27J10",2012,29.2775,366
"O27J10",2013,28.665,365
"O27J10",2014,27.374,365
"O27J10",2015,26.568,365
"O27J10",2016,26.6235,366
"O27J10",2017,27.86825,358
"O27J10",2018,26.938,365
"O27J10",2019,27.958,365
"O27J10",2020,26.7885,366
"O27J10",2021,25.2945,118
"O27J11",2001,164.95,5
"O27J11",2002,167.76,4
"O27J11",2003,168.39,7
"O27J11",2004,166.255,326
"O27J11",2005,166,365
"O27J11",2006,164.09,365
"O27J11",2007,160.91,365
"O27J11",2008,156.77,340
"O27J11",2009,152.14,365
"O27J11",2010,144.97,364
"O27J11",2011,139.48,365
"O27J11",2012,128.033,245
"O27J11",2013,119.144,349
"O27J11",2014,113.791,365
"O27J11",2015,110.738,365
"O27J11",2016,109.1,366
"O27J11",2017,113.267,248
"O27J11",2018,107.144,217
"O27J11",2019,106.648,365
"O27J11",2020,106.882,345
"O27J11",2021,99.762,118
"O27J8",2001,6.81,5
"O27J8",2002,6.225,4
"O27J8",2003,3.895,4
"O27J8",2004,5.255,326
"O27J8",2005,4.41,365
"O27J8",2006,4.43,365
"O27J8",2007,7.87,365
"O27J8",2008,8.115,366
"O27J8",2009,5.02,365
"O27J8",2010,6.16,365
"O27J8",2011,4.475,36
"O27J8",2012,4.7495,292
"O27J8",2013,4.528,365
"O27J8",2014,4.1,365
"O27J8",2015,3.83,365
"O27J8",2016,4.8035,366
"O27J8",2017,5.823,365
"O27J8",2018,3.906,337
"O27J8",2019,4.476,365
"O27J8",2020,3.1465,366
"O27J8",2021,1.9895,118
"O27J9",2001,18.38,5
"O27J9",2002,17.8,4
"O27J9",2003,15.57,6
"O27J9",2004,16.8,326
"O27J9",2005,16.6,365
"O27J9",2006,16.22,365
"O27J9",2007,16.09,129
"O27J9",2008,19.06,295
"O27J9",2009,17.32,365
"O27J9",2010,17.86,365
"O27J9",2011,17,365
"O27J9",2012,16.451,366
"O27J9",2013,16.545,365
"O27J9",2014,16.044,365
"O27J9",2015,15.343,365
"O27J9",2016,16.0225,366
"O27J9",2017,17.312,365
"O27J9",2018,15.572,345
"O27J9",2019,17.549,365
"O27J9",2020,16.0395,366
"O27J9",2021,14.7535,118
"O28K3",2001,102.5,5
"O28K3",2002,102.935,4
"O28K3",2003,101.48,5
"O28K3",2004,100.3,326
"O28K3",2005,100.95,365
"O28K3",2006,100.71,365
"O28K3",2007,98.64,42
"O28K3",2008,96.03,295
"O28K3",2009,93.51,365
"O28K3",2010,87.46,365
"O28K3",2011,83.24,365
"O28K3",2012,77.32,366
"O28K3",2013,70.609,365
"O28K3",2014,65.518,365
"O28K3",2015,61.753,365
"O28K3",2016,58.16,305
"O28K3",2017,55.558,316
"O28K3",2018,54.565,328
"O28K3",2019,53.703,348
"O28K3",2020,52.361,362
"O28K3",2021,52.4125,118
"O28K4",2001,109.59,5
"O28K4",2002,110.15,4
"O28K4",2003,106.09,5
"O28K4",2004,105.23,326
"O28K4",2005,105.93,365
"O28K4",2006,101.44,365
"O28K4",2007,95.26,365
"O28K4",2008,92.45,366
"O28K4",2009,89.82,365
"O28K4",2010,84.79,365
"O28K4",2011,80.38,365
"O28K4",2012,72.54,366
"O28K4",2013,65.226,365
"O28K4",2014,60.446,365
"O28K4",2015,56.108,365
"O28K4",2016,53.335,283
"O28K4",2017,49.161,199
"O28K4",2018,56.082,329
"O28K4",2019,53.815,365
"O28K4",2020,51.635,281
"O28K4",2021,49.152,79
"O28K5",2001,8.38,5
"O28K5",2002,8.265,4
"O28K5",2003,6.06,5
"O28K5",2004,6.86,326
"O28K5",2005,7.4,365
"O28K5",2006,7.275,314
"O28K5",2007,9.28,328
"O28K5",2008,8.245,366
"O28K5",2009,7.49,365
"O28K5",2010,7.82,365
"O28K5",2011,7.84,365
"O28K5",2012,7.435,366
"O28K5",2013,6.88,365
"O28K5",2014,5.324,365
"O28K5",2015,5.022,365
"O28K5",2016,5.9655,366
"O28K5",2017,6.613,354
"O28K5",2018,5.753,329
"O28K5",2019,6.827,365
"O28K5",2020,5.363,363
"O28K5",2021,3.439,118
"O28K6",2001,7.59,5
"O28K6",2002,7.575,4
"O28K6",2003,5.61,5
"O28K6",2004,6.455,326
"O28K6",2005,6.95,365
"O28K6",2006,6.61,365
"O28K6",2007,5.375,130
"O28K6",2008,8.3,295
"O28K6",2009,7.06,365
"O28K6",2010,7.39,365
"O28K6",2011,7.5,365
"O28K6",2012,6.71,223
"O28K6",2013,6.8505,338
"O28K6",2014,5.22,365
"O28K6",2015,5.059,365
"O28K6",2016,5.939,366
"O28K6",2017,6.567,354
"O28K6",2018,5.626,267
"O28K6",2019,6.625,365
"O28K6",2020,5.0535,364
"O28K6",2021,3.42,118
"O30J1",1992,11.02,2
"O30J1",1993,11.13,5
"O30J1",1994,12.735,2
"O30J1",1995,14.26,1
"O30J1",1996,11.53,1
"O30J1",1998,10.21,2
"O30J1",1999,13.465,4
"O30J1",2000,14.05,3
"O30J1",2001,14.36,5
"O30J1",2002,14.75,6
"O30J1",2003,12.23,3
"O30J1",2004,12.79,322
"O30J1",2005,13.6,365
"O30J1",2006,11.85,304
"O30J1",2007,13.105,284
"O30J1",2008,13.9,366
"O30J1",2009,13.28,306
"O30J1",2010,12.93,335
"O30J1",2011,13.826,365
"O30J1",2012,13.4455,366
"O30J1",2013,13.7705,362
"O30J1",2014,11.301,365
"O30J1",2015,10.951,365
"O30J1",2016,11.4275,366
"O30J1",2017,12.824,365
"O30J1",2018,12.282,365
"O30J1",2019,12.265,365
"O30J1",2020,11.319,281
"O30J1",2021,9.317,63
"O30J2",1992,19.35,3
"O30J2",1993,20.43,9
"O30J2",1994,20.27,3
"O30J2",1995,21.38,3
"O30J2",1996,20.96,1
"O30J2",1998,20.89,3
"O30J2",1999,21.92,4
"O30J2",2000,21.73,3
"O30J2",2001,22.02,5
"O30J2",2002,24.09,6
"O30J2",2003,22.995,108
"O30J2",2004,23.04,345
"O30J2",2005,23.68,365
"O30J2",2006,22.36,365
"O30J2",2007,23.13,350
"O30J2",2008,22.98,308
"O30J2",2009,22.84,333
"O30J2",2010,24.5,365
"O30J2",2011,25.567,365
"O30J2",2012,25.7255,366
"O30J2",2013,25.682,365
"O30J2",2014,24.351,365
"O30J2",2015,22.764,365
"O30J2",2016,23.0605,366
"O30J2",2017,24.237,365
"O30J2",2018,23.278,365
"O30J2",2019,23.672,365
"O30J2",2020,22.5035,366
"O30J2",2021,20.828,56
"O30J3",1992,101.6,1
"O30J3",1993,101.615,2
"O30J3",1994,104.52,1
"O30J3",1995,108.515,2
"O30J3",1996,111.67,1
"O30J3",1998,116.72,3
"O30J3",1999,121.43,4
"O30J3",2000,121.47,118
"O30J3",2001,122.65,5
"O30J3",2002,123.9,7
"O30J3",2003,125.03,4
"O30J3",2004,124.3,5
"O30J3",2005,125,171
"O30J3",2006,124.48,227
"O30J3",2007,123.98,289
"O30J3",2008,123.65,310
"O30J3",2009,120.03,222
"O30J3",2010,116.505,170
"O30J3",2011,112.23275,362
"O30J3",2012,106.8595,366
"O30J3",2013,101.627,365
"O30J3",2014,98.217,365
"O30J3",2015,95.844,365
"O30J3",2016,92.534,363
"O30J3",2017,91.435,365
"O30J3",2018,91.1105,260
"O30J3",2019,90.215,365
"O30J3",2020,89.5695,366
"O30J3",2021,88.763,63
"O30J4",1992,6.28,3
"O30J4",1993,6.82,9
"O30J4",1994,5.955,4
"O30J4",1995,6.33,3
"O30J4",1996,7.88,1
"O30J4",1998,5.67,1
"O30J4",1999,6.53,4
"O30J4",2000,7.5,3
"O30J4",2001,7.97,5
"O30J4",2002,7.87,6
"O30J4",2003,6.08,3
"O30J4",2004,6.645,226
"O30J4",2005,6.94,365
"O30J4",2006,6.1,365
"O30J4",2007,7.57,365
"O30J4",2008,6.54,319
"O30J4",2009,6.92,365
"O30J4",2010,6.21,338
"O30J4",2011,6.885,362
"O30J4",2012,7.229,366
"O30J4",2013,7.438,365
"O30J4",2014,5.659,365
"O30J4",2015,5.38,365
"O30J4",2016,5.911,366
"O30J4",2017,6.0885,249
"O30J4",2018,6.209,365
"O30J4",2019,6.626,365
"O30J4",2020,6.1725,366
"O30J4",2021,4.2175,50
"O87D1",2012,11.628,329
"O87D1",2013,10.639,365
"O87D1",2014,10.8555,200
"O87D1",2015,11.171,365
"O87D1",2016,11.249,366
"O87D1",2017,11.4635,260
"O87D1",2018,10.995,365
"O87D1",2019,10.665,365
"O87D1",2020,10.618,366
"O87D1",2021,10.333,118
